Order,Family,Subfamily,Tribe,Name,Genus,Species,Sociality,Source:Sociality,Haplodiploidy,Source: Haplodiploidy
Hymenoptera,Formicidae,,,Carebara_sp.7,Carebara,sp.7,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Carebara_sp.8,Carebara,sp.8,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Cataglyphis_bicolor,Cataglyphis,bicolor,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Cataglyphis_iberica,Cataglyphis,iberica,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Cataglyphis_setipes,Cataglyphis,setipes,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Centromyrmex_feae,Centromyrmex,feae,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Cerapachys_biroi,Cerapachys,biroi,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Cerapachys_brevis,Cerapachys,brevis,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Cerapachys_sp.1,Cerapachys,sp.1,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Cerapachys_sp.2,Cerapachys,sp.2,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Chalepoxenus_kutteri,Chalepoxenus,kutteri,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Chalepoxenus_muellerianus,Chalepoxenus,muellerianus,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Colobostruma_alinodis,Colobostruma,alinodis,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,"Colobostruma_sp, ANIC-1",Colobostruma,"sp, ANIC-1",advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Colobostruma_sp.1,Colobostruma,sp.1,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Crematogaster_biroi,Crematogaster,biroi,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Crematogaster_brunnea,Crematogaster,brunnea,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Crematogaster_laboriosa,Crematogaster,laboriosa,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Crematogaster_rothneyi,Crematogaster,rothneyi,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,"Crematogaster_sp, ANIC-1",Crematogaster,"sp, ANIC-1",advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,"Crematogaster_sp, ANIC-2",Crematogaster,"sp, ANIC-2",advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Crematogaster_sp.1,Crematogaster,sp.1,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Crematogaster_sp.10,Crematogaster,sp.10,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Crematogaster_sp.11,Crematogaster,sp.11,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Crematogaster_sp.12,Crematogaster,sp.12,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Crematogaster_sp.13,Crematogaster,sp.13,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Crematogaster_sp.4,Crematogaster,sp.4,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Crematogaster_sp.5,Crematogaster,sp.5,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Crematogaster_sp.6,Crematogaster,sp.6,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Crematogaster_sp.7,Crematogaster,sp.7,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Crematogaster_sp.8,Crematogaster,sp.8,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Crematogaster_sp.9,Crematogaster,sp.9,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Crematogaster_subnuda,Crematogaster,subnuda,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Cryptopone_rotundiceps,Cryptopone,rotundiceps,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Cryptopone_sauteri,Cryptopone,sauteri,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Cryptopone_testacea,Cryptopone,testacea,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Cylindromyrmex_brasiliensis,Cylindromyrmex,brasiliensis,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Cyphomyrmex_cornutus,Cyphomyrmex,cornutus,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Cyphomyrmex_costatus,Cyphomyrmex,costatus,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Cyphomyrmex_rimosus,Cyphomyrmex,rimosus,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Dacetinops_concinnus,Dacetinops,concinnus,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Diacamma_rugosum,Diacamma,rugosum,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Diacamma_sp.1,Diacamma,sp.1,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Diacamma_sp.2,Diacamma,sp.2,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Diacamma_sp.3,Diacamma,sp.3,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Diacamma_sp.4,Diacamma,sp.4,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Diacamma_sp.5,Diacamma,sp.5,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Dinoponera_gigantea,Dinoponera,gigantea,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Dinoponera_lucida,Dinoponera,lucida,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Dinoponera_quadriceps,Dinoponera,quadriceps,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Discothyrea_sp.1,Discothyrea,sp.1,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Doleromyrma_sp.1,Doleromyrma,sp.1,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Doleromyrma_sp.2,Doleromyrma,sp.2,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Dolichoderus_quadripunctatus,Dolichoderus,quadripunctatus,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Dolichoderus_scabridus,Dolichoderus,scabridus,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Dolichoderus_sp.1,Dolichoderus,sp.1,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Dolichoderus_thoracicus,Dolichoderus,thoracicus,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Dorymyrmex_bicolor,Dorymyrmex,bicolor,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Dorymyrmex_flavus,Dorymyrmex,flavus,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Dorymyrmex_pulchellus,Dorymyrmex,pulchellus,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Dorymyrmex_pyramicus,Dorymyrmex,pyramicus,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Dorymyrmex_thoracicus,Dorymyrmex,thoracicus,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Echinopla_sp.1,Echinopla,sp.1,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Ectatomma_brunneum,Ectatomma,brunneum,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Ectatomma_edentatum,Ectatomma,edentatum,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Ectatomma_muticum,Ectatomma,muticum,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Ectatomma_permagnum,Ectatomma,permagnum,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Ectatomma_tuberculatum,Ectatomma,tuberculatum,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Eurhopalothrix_sp.1,Eurhopalothrix,sp.1,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Forelius_foetida,Forelius,foetida,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Forelius_mccooki,Forelius,mccooki,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Formica_3 spp (fusca gr.),Formica,3 spp (fusca gr.),advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Formica_4 spp,Formica,4 spp,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Formica_aquilonia,Formica,aquilonia,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Formica_candida,Formica,candida,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Formica_cinerea,Formica,cinerea,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Formica_cunicularia,Formica,cunicularia,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Formica_dakotensis,Formica,dakotensis,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Formica_exsecta,Formica,exsecta,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Formica_frontalis,Formica,frontalis,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Formica_fusca,Formica,fusca,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Formica_gagates,Formica,gagates,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Formica_gerardi,Formica,gerardi,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Formica_japonica,Formica,japonica,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Formica_lemani,Formica,lemani,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Formica_lugubris,Formica,lugubris,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Formica_montana,Formica,montana,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Formica_obscuripes,Formica,obscuripes,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Formica_pergandei,Formica,pergandei,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Formica_polyctena,Formica,polyctena,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Formica_pratensis,Formica,pratensis,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Formica_pressilabris,Formica,pressilabris,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Formica_reflexa,Formica,reflexa,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Formica_rufa,Formica,rufa,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Formica_rufibarbis,Formica,rufibarbis,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Formica_sanguinea,Formica,sanguinea,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Formica_subintegra,Formica,subintegra,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Formica_subrufa,Formica,subrufa,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Formica_truncorum,Formica,truncorum,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Formica_ulkei,Formica,ulkei,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Formica_uralensis,Formica,uralensis,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Formica_yessensis,Formica,yessensis,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Formicoxenus_chamberlini,Formicoxenus,chamberlini,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Formicoxenus_hirticolis,Formicoxenus,hirticolis,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Formicoxenus_nitidulus,Formicoxenus,nitidulus,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Formicoxenus_provancheri,Formicoxenus,provancheri,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Formicoxenus_quebecensis,Formicoxenus,quebecensis,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Gigantiops_destructor,Gigantiops,destructor,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Gnamptogenys_annulata,Gnamptogenys,annulata,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Gnamptogenys_binghamii,Gnamptogenys,binghamii,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Gnamptogenys_menadensis,Gnamptogenys,menadensis,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Gnamptogenys_sp.1,Gnamptogenys,sp.1,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Gnamptogenys_sp.2,Gnamptogenys,sp.2,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Gnamptogenys_striatula,Gnamptogenys,striatula,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Harpagoxenus_canadensis,Harpagoxenus,canadensis,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Harpagoxenus_sublaevis,Harpagoxenus,sublaevis,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Heteroponera_dolo,Heteroponera,dolo,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Heteroponera_relicta,Heteroponera,relicta,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Hypoponera_confinis,Hypoponera,confinis,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Hypoponera_pruinosa,Hypoponera,pruinosa,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,"Hypoponera_sp, ANIC-1",Hypoponera,"sp, ANIC-1",advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,"Hypoponera_sp, ANIC-2",Hypoponera,"sp, ANIC-2",advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Hypoponera_sp.1,Hypoponera,sp.1,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Hypoponera_sp.2,Hypoponera,sp.2,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Hypoponera_sp.3,Hypoponera,sp.3,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Iridomyrmex_anceps,Iridomyrmex,anceps,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Iridomyrmex_anceps.2,Iridomyrmex,anceps.2,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Iridomyrmex_gracilis,Iridomyrmex,gracilis,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Iridomyrmex_mattiroloi,Iridomyrmex,mattiroloi,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Iridomyrmex_purpureus,Iridomyrmex,purpureus,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,"Iridomyrmex_sp, ANIC-11",Iridomyrmex,"sp, ANIC-11",advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,"Iridomyrmex_sp, ANIC-12",Iridomyrmex,"sp, ANIC-12",advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,"Iridomyrmex_sp, ANIC-13",Iridomyrmex,"sp, ANIC-13",advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,"Iridomyrmex_sp, ANIC-14",Iridomyrmex,"sp, ANIC-14",advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,"Iridomyrmex_sp, ANIC-15",Iridomyrmex,"sp, ANIC-15",advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,"Iridomyrmex_sp, ANIC-16",Iridomyrmex,"sp, ANIC-16",advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,"Iridomyrmex_sp, ANIC-17",Iridomyrmex,"sp, ANIC-17",advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,"Iridomyrmex_sp, ANIC-5 ",Iridomyrmex,"sp, ANIC-5 ",advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,"Iridomyrmex_sp, ANIC-6",Iridomyrmex,"sp, ANIC-6",advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Iridomyrmex_sp.4,Iridomyrmex,sp.4,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Lasius_alienus,Lasius,alienus,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Lasius_brunneus,Lasius,brunneus,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Lasius_emarginatus,Lasius,emarginatus,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Lasius_flavus,Lasius,flavus,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Lasius_fuliginosus,Lasius,fuliginosus,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Lasius_nearcticus,Lasius,nearcticus,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Lasius_niger,Lasius,niger,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Lasius_pallitarsus,Lasius,pallitarsus,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Lasius_sakagamii,Lasius,sakagamii,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Lasius_talpa,Lasius,talpa,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Lasius_umbratus,Lasius,umbratus,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Lepisiota_capensis,Lepisiota,capensis,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Lepisiota_sp.1,Lepisiota,sp.1,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Lepisiota_sp.2,Lepisiota,sp.2,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Leptogenys_borneensis,Leptogenys,borneensis,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Leptogenys_diminuta,Leptogenys,diminuta,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Leptogenys_hysterica,Leptogenys,hysterica,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Leptogenys_iridescens,Leptogenys,iridescens,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Leptogenys_kraepelini,Leptogenys,kraepelini,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Leptogenys_minchinii,Leptogenys,minchinii,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Leptogenys_myops,Leptogenys,myops,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Leptogenys_peugueti,Leptogenys,peugueti,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Leptogenys_processionalis,Leptogenys,processionalis,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Leptogenys_sp.1,Leptogenys,sp.1,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Leptogenys_sp.2,Leptogenys,sp.2,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Leptogenys_sp.3,Leptogenys,sp.3,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Leptomyrmex_erytrocephalus,Leptomyrmex,erytrocephalus,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Leptothorax_acervorum,Leptothorax,acervorum,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Leptothorax_albipennis,Leptothorax,albipennis,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Leptothorax_crassipilis,Leptothorax,crassipilis,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Leptothorax_faberi,Leptothorax,faberi,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Leptothorax_goesswaldi,Leptothorax,goesswaldi,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Leptothorax_gredleri,Leptothorax,gredleri,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Leptothorax_kutteri,Leptothorax,kutteri,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Leptothorax_muscorum,Leptothorax,muscorum,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Leptothorax_pacis,Leptothorax,pacis,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Leptothorax_pocahontas,Leptothorax,pocahontas,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Leptothorax_retractus,Leptothorax,retractus,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Leptothorax_sp.1,Leptothorax,sp.1,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Leptothorax_sp.10,Leptothorax,sp.10,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Leptothorax_sp.2,Leptothorax,sp.2,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Leptothorax_sp.3,Leptothorax,sp.3,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Leptothorax_sp.4,Leptothorax,sp.4,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Leptothorax_sp.5,Leptothorax,sp.5,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Leptothorax_sp.6,Leptothorax,sp.6,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Leptothorax_sp.7,Leptothorax,sp.7,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Leptothorax_sp.8,Leptothorax,sp.8,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Leptothorax_sp.9,Leptothorax,sp.9,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Leptothorax_sphagnicola,Leptothorax,sphagnicola,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Linepithema_humile,Linepithema,humile,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Linepithema_pilifer,Linepithema,pilifer,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Linepithema_sp.1,Linepithema,sp.1,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Lophomyrmex_bedoti,Lophomyrmex,bedoti,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Lophomyrmex_sp.1,Lophomyrmex,sp.1,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Lordomyrma_sp.1,Lordomyrma,sp.1,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Manica_rubida,Manica,rubida,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Mayriella_abstinens,Mayriella,abstinens,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Meranoplus_bicolor,Meranoplus,bicolor,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Meranoplus_minor,Meranoplus,minor,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Meranoplus_sp.1,Meranoplus,sp.1,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Meranoplus_sp.2,Meranoplus,sp.2,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Meranoplus_sp.3,Meranoplus,sp.3,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Meranoplus_sp.4,Meranoplus,sp.4,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Messor_aciculatus,Messor,aciculatus,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Messor_andrei,Messor,andrei,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Messor_barbarus,Messor,barbarus,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Messor_sp.1,Messor,sp.1,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Monomorium_dichroum,Monomorium,dichroum,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Monomorium_glabrum,Monomorium,glabrum,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Monomorium_indicum,Monomorium,indicum,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Monomorium_latinode,Monomorium,latinode,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Monomorium_minimum,Monomorium,minimum,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Monomorium_orientale,Monomorium,orientale,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Monomorium_pharaonis,Monomorium,pharaonis,advanced eusocial,,arrhenotoky,
